date       ,state   ,district ,pincode ,bio_age_5_17 ,bio_age_17_
27-07-2025 ,Haryana ,Hisar    , 125047 ,           0 ,          1
19-07-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
17-07-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
17-07-2025 ,Haryana ,Hisar    , 125055 ,           1 ,          0
11-07-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          2
13-07-2025 ,Haryana ,Hisar    , 125039 ,           0 ,          2
13-07-2025 ,Haryana ,Hisar    , 125112 ,           0 ,          2
07-06-2025 ,Haryana ,Hisar    , 125113 ,           1 ,          1
07-12-2025 ,Haryana ,Hisar    , 125004 ,           6 ,          2
07-12-2025 ,Haryana ,Hisar    , 125037 ,           2 ,          1
07-12-2025 ,Haryana ,Hisar    , 125047 ,           0 ,          6
07-12-2025 ,Haryana ,Hisar    , 125113 ,           0 ,          4
03-01-2026 ,Haryana ,Hisar    , 125001 ,          14 ,         17
03-01-2026 ,Haryana ,Hisar    , 125037 ,           1 ,          1
03-01-2026 ,Haryana ,Hisar    , 125039 ,           1 ,          5
03-01-2026 ,Haryana ,Hisar    , 125042 ,           2 ,          6
03-01-2026 ,Haryana ,Hisar    , 125112 ,           1 ,          0
03-01-2026 ,Haryana ,Hisar    , 127041 ,           1 ,          0
27-12-2025 ,Haryana ,Hisar    , 125001 ,          76 ,         86
27-12-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          5
27-12-2025 ,Haryana ,Hisar    , 125121 ,          21 ,         41
29-12-2025 ,Haryana ,Hisar    , 125047 ,           5 ,         10
29-12-2025 ,Haryana ,Hisar    , 125112 ,           3 ,          5
29-12-2025 ,Haryana ,Hisar    , 125113 ,          11 ,          8
01-01-2026 ,Haryana ,Hisar    , 125001 ,         105 ,        138
01-01-2026 ,Haryana ,Hisar    , 125004 ,           7 ,         13
01-01-2026 ,Haryana ,Hisar    , 125033 ,          49 ,        100
01-01-2026 ,Haryana ,Hisar    , 127041 ,           1 ,          1
28-12-2025 ,Haryana ,Hisar    , 125113 ,           7 ,          2
02-01-2026 ,Haryana ,Hisar    , 125005 ,           2 ,          6
02-01-2026 ,Haryana ,Hisar    , 125044 ,           3 ,          7
02-01-2026 ,Haryana ,Hisar    , 125047 ,           3 ,         11
02-01-2026 ,Haryana ,Hisar    , 125121 ,          14 ,         30
25-12-2025 ,Haryana ,Hisar    , 125047 ,           0 ,          8
14-12-2025 ,Haryana ,Hisar    , 125038 ,           0 ,          3
14-12-2025 ,Haryana ,Hisar    , 125044 ,           0 ,          2
16-12-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
16-12-2025 ,Haryana ,Hisar    , 125055 ,           0 ,          1
27-11-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          1
30-11-2025 ,Haryana ,Hisar    , 125004 ,           0 ,          2
01-03-2025 ,Haryana ,Hisar    , 125039 ,         278 ,        550
01-03-2025 ,Haryana ,Hisar    , 125052 ,         297 ,        625
01-03-2025 ,Haryana ,Hisar    , 125037 ,          46 ,        103
01-04-2025 ,Haryana ,Hisar    , 125048 ,          21 ,         15
01-04-2025 ,Haryana ,Hisar    , 125113 ,         343 ,        331
01-05-2025 ,Haryana ,Hisar    , 125001 ,        1405 ,       2212
01-04-2025 ,Haryana ,Hisar    , 125042 ,         372 ,        372
01-04-2025 ,Haryana ,Hisar    , 125047 ,         185 ,        206
01-04-2025 ,Haryana ,Hisar    , 125033 ,        1041 ,       1159
01-04-2025 ,Haryana ,Hisar    , 125005 ,          98 ,        160
01-04-2025 ,Haryana ,Hisar    , 125112 ,         102 ,        174
01-04-2025 ,Haryana ,Hisar    , 125038 ,          87 ,        106
01-05-2025 ,Haryana ,Hisar    , 125037 ,          24 ,         84
01-05-2025 ,Haryana ,Hisar    , 125042 ,         183 ,        324
18-10-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
26-10-2025 ,Haryana ,Hisar    , 125038 ,           6 ,         10
26-10-2025 ,Haryana ,Hisar    , 125048 ,           1 ,          2
26-10-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          1
30-10-2025 ,Haryana ,Hisar    , 125048 ,           1 ,          2
04-11-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          2
05-11-2025 ,Haryana ,Hisar    , 125055 ,           2 ,          0
09-11-2025 ,Haryana ,Hisar    , 125004 ,           2 ,          5
19-11-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
12-11-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          3
05-11-2025 ,Haryana ,Hisar    , 125113 ,           0 ,          1
05-11-2025 ,Haryana ,Hisar    , 125121 ,           1 ,         11
28-10-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          1
10-11-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          1
09-11-2025 ,Haryana ,Hisar    , 125111 ,           0 ,          1
02-11-2025 ,Haryana ,Hisar    , 125038 ,           0 ,          1
02-11-2025 ,Haryana ,Hisar    , 125049 ,           0 ,          3
02-11-2025 ,Haryana ,Hisar    , 125121 ,           1 ,          7
23-11-2025 ,Haryana ,Hisar    , 125112 ,           0 ,          2
23-11-2025 ,Haryana ,Hisar    , 125121 ,           0 ,          3
28-09-2025 ,Haryana ,Hisar    , 125049 ,           0 ,          3
28-09-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          1
05-10-2025 ,Haryana ,Hisar    , 125038 ,           0 ,          1
01-10-2025 ,Haryana ,Hisar    , 127041 ,           0 ,          1
02-10-2025 ,Haryana ,Hisar    , 125033 ,           1 ,         11
02-10-2025 ,Haryana ,Hisar    , 125038 ,           0 ,          1
02-10-2025 ,Haryana ,Hisar    , 125044 ,           0 ,          2
02-10-2025 ,Haryana ,Hisar    , 125121 ,           0 ,          1
21-09-2025 ,Haryana ,Hisar    , 125004 ,           0 ,          1
10-10-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          1
11-10-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
19-10-2025 ,Haryana ,Hisar    , 125047 ,           0 ,          1
19-10-2025 ,Haryana ,Hisar    , 125049 ,           0 ,          1
19-10-2025 ,Haryana ,Hisar    , 125052 ,           0 ,          3
21-10-2025 ,Haryana ,Hisar    , 125006 ,           0 ,          2
31-08-2025 ,Haryana ,Hisar    , 125113 ,           0 ,          3
25-08-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          1
15-08-2025 ,Haryana ,Hisar    , 125039 ,           1 ,          3
15-08-2025 ,Haryana ,Hisar    , 125044 ,           0 ,          1
16-08-2025 ,Haryana ,Hisar    , 125112 ,           0 ,          2
22-10-2025 ,Haryana ,Hisar    , 125006 ,           0 ,          2
04-09-2025 ,Haryana ,Hisar    , 127041 ,           0 ,          1
21-06-2025 ,Haryana ,Hisar    , 125005 ,           2 ,          5
21-06-2025 ,Haryana ,Hisar    , 125052 ,           3 ,         16
28-06-2025 ,Haryana ,Hisar    , 125044 ,           3 ,          5
27-06-2025 ,Haryana ,Hisar    , 125047 ,           9 ,          8
06-07-2025 ,Haryana ,Hisar    , 125001 ,          20 ,         15
06-07-2025 ,Haryana ,Hisar    , 125004 ,           3 ,          2
06-07-2025 ,Haryana ,Hisar    , 125121 ,           2 ,          1
07-07-2025 ,Haryana ,Hisar    , 125039 ,          19 ,         24
20-07-2025 ,Haryana ,Hisar    , 125042 ,           6 ,          3
20-07-2025 ,Haryana ,Hisar    , 125044 ,           1 ,          1
19-07-2025 ,Haryana ,Hisar    , 125047 ,           8 ,         10
19-07-2025 ,Haryana ,Hisar    , 125113 ,           0 ,          6
21-07-2025 ,Haryana ,Hisar    , 125006 ,          21 ,         10
21-07-2025 ,Haryana ,Hisar    , 125042 ,          26 ,         20
21-07-2025 ,Haryana ,Hisar    , 125044 ,           4 ,          4
21-07-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          1
21-07-2025 ,Haryana ,Hisar    , 125121 ,          36 ,         47
22-07-2025 ,Haryana ,Hisar    , 125006 ,           5 ,          3
22-07-2025 ,Haryana ,Hisar    , 125037 ,           6 ,          3
22-07-2025 ,Haryana ,Hisar    , 125042 ,           5 ,         12
22-07-2025 ,Haryana ,Hisar    , 125044 ,           8 ,         10
22-07-2025 ,Haryana ,Hisar    , 125113 ,           8 ,          9
23-07-2025 ,Haryana ,Hisar    , 125001 ,         143 ,        113
23-07-2025 ,Haryana ,Hisar    , 125006 ,           9 ,          1
23-07-2025 ,Haryana ,Hisar    , 125047 ,           5 ,         11
23-07-2025 ,Haryana ,Hisar    , 125121 ,          18 ,         33
12-07-2025 ,Haryana ,Hisar    , 125005 ,          34 ,         35
12-07-2025 ,Haryana ,Hisar    , 125042 ,          12 ,          5
12-07-2025 ,Haryana ,Hisar    , 125048 ,           1 ,          0
12-07-2025 ,Haryana ,Hisar    , 125050 ,           1 ,          0
12-07-2025 ,Haryana ,Hisar    , 125052 ,          34 ,         29
12-07-2025 ,Haryana ,Hisar    , 125112 ,           5 ,          1
12-07-2025 ,Haryana ,Hisar    , 125121 ,           6 ,         10
13-07-2025 ,Haryana ,Hisar    , 125004 ,           3 ,          1
13-07-2025 ,Haryana ,Hisar    , 125005 ,           1 ,          0
13-07-2025 ,Haryana ,Hisar    , 125052 ,           0 ,          1
13-07-2025 ,Haryana ,Hisar    , 125113 ,           1 ,          2
14-07-2025 ,Haryana ,Hisar    , 125006 ,           7 ,          3
14-07-2025 ,Haryana ,Hisar    , 125037 ,          15 ,          5
14-07-2025 ,Haryana ,Hisar    , 125050 ,           4 ,          0
14-07-2025 ,Haryana ,Hisar    , 125052 ,          44 ,         41
15-07-2025 ,Haryana ,Hisar    , 125006 ,           4 ,          1
15-07-2025 ,Haryana ,Hisar    , 125033 ,          49 ,         57
15-07-2025 ,Haryana ,Hisar    , 125121 ,          63 ,         45
16-07-2025 ,Haryana ,Hisar    , 125044 ,          19 ,          4
16-07-2025 ,Haryana ,Hisar    , 125047 ,          18 ,          9
16-07-2025 ,Haryana ,Hisar    , 125050 ,           4 ,          1
16-07-2025 ,Haryana ,Hisar    , 125113 ,          27 ,          8
16-07-2025 ,Haryana ,Hisar    , 125121 ,          63 ,         49
25-07-2025 ,Haryana ,Hisar    , 125044 ,          20 ,         10
25-07-2025 ,Haryana ,Hisar    , 125052 ,          29 ,         52
24-07-2025 ,Haryana ,Hisar    , 125037 ,           2 ,          4
09-06-2025 ,Haryana ,Hisar    , 125001 ,          36 ,        112
09-06-2025 ,Haryana ,Hisar    , 125038 ,           5 ,          6
09-06-2025 ,Haryana ,Hisar    , 125052 ,          12 ,         37
10-06-2025 ,Haryana ,Hisar    , 125004 ,           1 ,          5
10-06-2025 ,Haryana ,Hisar    , 125006 ,           4 ,         14
10-06-2025 ,Haryana ,Hisar    , 125047 ,           2 ,          8
10-06-2025 ,Haryana ,Hisar    , 125121 ,          26 ,         63
18-06-2025 ,Haryana ,Hisar    , 125001 ,          31 ,         60
08-06-2025 ,Haryana ,Hisar    , 125004 ,           0 ,          2
08-06-2025 ,Haryana ,Hisar    , 125005 ,           0 ,          1
08-06-2025 ,Haryana ,Hisar    , 125006 ,           1 ,          1
08-06-2025 ,Haryana ,Hisar    , 125052 ,           0 ,          1
16-06-2025 ,Haryana ,Hisar    , 125005 ,          10 ,         20
16-06-2025 ,Haryana ,Hisar    , 125038 ,           2 ,         13
16-06-2025 ,Haryana ,Hisar    , 125049 ,           5 ,         10
16-06-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          2
16-06-2025 ,Haryana ,Hisar    , 125052 ,          22 ,         41
15-06-2025 ,Haryana ,Hisar    , 125001 ,           4 ,          7
15-06-2025 ,Haryana ,Hisar    , 125047 ,           1 ,          2
15-06-2025 ,Haryana ,Hisar    , 125049 ,           0 ,          2
14-06-2025 ,Haryana ,Hisar    , 125006 ,           0 ,          2
11-06-2025 ,Haryana ,Hisar    , 125038 ,           1 ,          4
11-06-2025 ,Haryana ,Hisar    , 125039 ,           1 ,          9
11-06-2025 ,Haryana ,Hisar    , 125112 ,           1 ,          6
13-06-2025 ,Haryana ,Hisar    , 125038 ,           2 ,          3
13-06-2025 ,Haryana ,Hisar    , 125042 ,           6 ,          7
12-06-2025 ,Haryana ,Hisar    , 125005 ,           1 ,          5
12-06-2025 ,Haryana ,Hisar    , 125049 ,           0 ,          8
12-06-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          1
12-06-2025 ,Haryana ,Hisar    , 125112 ,           7 ,          6
06-06-2025 ,Haryana ,Hisar    , 125039 ,          13 ,         33
06-06-2025 ,Haryana ,Hisar    , 125047 ,           3 ,          7
06-06-2025 ,Haryana ,Hisar    , 127041 ,           0 ,          2
07-06-2025 ,Haryana ,Hisar    , 125033 ,           4 ,         12
07-06-2025 ,Haryana ,Hisar    , 125042 ,           3 ,          7
19-06-2025 ,Haryana ,Hisar    , 125001 ,          55 ,        103
19-06-2025 ,Haryana ,Hisar    , 125005 ,           3 ,          4
19-06-2025 ,Haryana ,Hisar    , 125006 ,           3 ,          3
20-06-2025 ,Haryana ,Hisar    , 125001 ,          54 ,         99
20-06-2025 ,Haryana ,Hisar    , 125005 ,           0 ,          2
20-06-2025 ,Haryana ,Hisar    , 125033 ,          14 ,         37
20-06-2025 ,Haryana ,Hisar    , 125121 ,          15 ,         25
23-06-2025 ,Haryana ,Hisar    , 125001 ,          55 ,         97
23-06-2025 ,Haryana ,Hisar    , 125039 ,          15 ,         26
23-06-2025 ,Haryana ,Hisar    , 125047 ,           5 ,         12
22-06-2025 ,Haryana ,Hisar    , 125004 ,           9 ,         13
02-07-2025 ,Haryana ,Hisar    , 125001 ,          92 ,         88
02-07-2025 ,Haryana ,Hisar    , 125006 ,           1 ,          2
10-07-2025 ,Haryana ,Hisar    , 125004 ,          12 ,         15
10-07-2025 ,Haryana ,Hisar    , 125042 ,           8 ,         21
10-07-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
10-07-2025 ,Haryana ,Hisar    , 125049 ,           3 ,          6
09-07-2025 ,Haryana ,Hisar    , 125001 ,         100 ,        115
09-07-2025 ,Haryana ,Hisar    , 125005 ,           1 ,          4
09-07-2025 ,Haryana ,Hisar    , 125038 ,           2 ,          5
09-07-2025 ,Haryana ,Hisar    , 125113 ,          49 ,         39
07-08-2025 ,Haryana ,Hisar    , 125042 ,          17 ,         16
07-08-2025 ,Haryana ,Hisar    , 125121 ,          42 ,         30
06-08-2025 ,Haryana ,Hisar    , 125037 ,           4 ,          1
06-08-2025 ,Haryana ,Hisar    , 125044 ,          12 ,          7
05-08-2025 ,Haryana ,Hisar    , 125006 ,           1 ,          1
05-08-2025 ,Haryana ,Hisar    , 125050 ,           1 ,          0
05-08-2025 ,Haryana ,Hisar    , 125112 ,           2 ,         10
05-08-2025 ,Haryana ,Hisar    , 125113 ,          52 ,         19
05-08-2025 ,Haryana ,Hisar    , 125121 ,          65 ,         53
05-08-2025 ,Haryana ,Hisar    , 127041 ,           1 ,          0
08-08-2025 ,Haryana ,Hisar    , 125037 ,           4 ,          3
08-08-2025 ,Haryana ,Hisar    , 125038 ,           4 ,          9
08-08-2025 ,Haryana ,Hisar    , 125042 ,          30 ,         13
08-08-2025 ,Haryana ,Hisar    , 125052 ,          30 ,         31
08-08-2025 ,Haryana ,Hisar    , 125113 ,          40 ,         23
09-08-2025 ,Haryana ,Hisar    , 125038 ,          13 ,          5
09-08-2025 ,Haryana ,Hisar    , 125112 ,           1 ,          0
09-08-2025 ,Haryana ,Hisar    , 125121 ,          13 ,         23
10-08-2025 ,Haryana ,Hisar    , 125039 ,          13 ,          7
10-08-2025 ,Haryana ,Hisar    , 125042 ,           1 ,          1
10-08-2025 ,Haryana ,Hisar    , 125121 ,           1 ,          1
11-08-2025 ,Haryana ,Hisar    , 125039 ,          63 ,         41
11-08-2025 ,Haryana ,Hisar    , 125049 ,           1 ,          6
11-08-2025 ,Haryana ,Hisar    , 125055 ,           1 ,          0
12-08-2025 ,Haryana ,Hisar    , 125050 ,           1 ,          1
12-08-2025 ,Haryana ,Hisar    , 125112 ,          22 ,         10
12-08-2025 ,Haryana ,Hisar    , 125121 ,          54 ,         33
05-06-2025 ,Haryana ,Hisar    , 125004 ,           4 ,          5
05-06-2025 ,Haryana ,Hisar    , 125039 ,          11 ,         19
05-06-2025 ,Haryana ,Hisar    , 125042 ,          13 ,         18
04-06-2025 ,Haryana ,Hisar    , 125033 ,          23 ,         49
17-06-2025 ,Haryana ,Hisar    , 125005 ,           1 ,          6
17-06-2025 ,Haryana ,Hisar    , 125038 ,           0 ,          3
17-06-2025 ,Haryana ,Hisar    , 125039 ,          11 ,         20
17-06-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
17-06-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          1
08-07-2025 ,Haryana ,Hisar    , 125006 ,           2 ,          5
08-07-2025 ,Haryana ,Hisar    , 125033 ,          70 ,         65
08-07-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
08-07-2025 ,Haryana ,Hisar    , 125113 ,          65 ,         30
08-07-2025 ,Haryana ,Hisar    , 125121 ,          62 ,         52
26-06-2025 ,Haryana ,Hisar    , 125006 ,           2 ,          7
26-06-2025 ,Haryana ,Hisar    , 125047 ,           6 ,         10
03-07-2025 ,Haryana ,Hisar    , 125005 ,           1 ,          2
03-07-2025 ,Haryana ,Hisar    , 125006 ,           1 ,          3
03-07-2025 ,Haryana ,Hisar    , 125033 ,          19 ,         50
03-07-2025 ,Haryana ,Hisar    , 125044 ,           3 ,          5
03-07-2025 ,Haryana ,Hisar    , 125047 ,           4 ,          7
03-07-2025 ,Haryana ,Hisar    , 125055 ,           0 ,          1
03-07-2025 ,Haryana ,Hisar    , 125112 ,           4 ,          6
04-07-2025 ,Haryana ,Hisar    , 125049 ,           1 ,          7
05-07-2025 ,Haryana ,Hisar    , 125047 ,           9 ,          7
05-07-2025 ,Haryana ,Hisar    , 125052 ,          10 ,         14
05-07-2025 ,Haryana ,Hisar    , 125112 ,           1 ,          2
17-07-2025 ,Haryana ,Hisar    , 125001 ,         184 ,        157
17-07-2025 ,Haryana ,Hisar    , 125005 ,           3 ,         10
17-07-2025 ,Haryana ,Hisar    , 125047 ,          11 ,         17
18-07-2025 ,Haryana ,Hisar    , 125004 ,          35 ,         16
18-07-2025 ,Haryana ,Hisar    , 125038 ,           5 ,          8
18-07-2025 ,Haryana ,Hisar    , 125044 ,           7 ,          7
18-07-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
18-07-2025 ,Haryana ,Hisar    , 125050 ,           1 ,          0
18-07-2025 ,Haryana ,Hisar    , 125113 ,          27 ,         31
28-07-2025 ,Haryana ,Hisar    , 125001 ,         144 ,         79
28-07-2025 ,Haryana ,Hisar    , 125044 ,          18 ,         15
29-07-2025 ,Haryana ,Hisar    , 125044 ,          32 ,         16
29-07-2025 ,Haryana ,Hisar    , 125113 ,          43 ,         29
29-07-2025 ,Haryana ,Hisar    , 125121 ,          58 ,         73
02-08-2025 ,Haryana ,Hisar    , 125006 ,           4 ,          1
02-08-2025 ,Haryana ,Hisar    , 125052 ,          32 ,         36
04-08-2025 ,Haryana ,Hisar    , 125004 ,          12 ,          8
04-08-2025 ,Haryana ,Hisar    , 125033 ,         120 ,         56
04-08-2025 ,Haryana ,Hisar    , 125037 ,           2 ,          3
04-08-2025 ,Haryana ,Hisar    , 125039 ,          30 ,         34
04-08-2025 ,Haryana ,Hisar    , 125042 ,          14 ,         11
04-08-2025 ,Haryana ,Hisar    , 125048 ,           3 ,          1
26-07-2025 ,Haryana ,Hisar    , 125005 ,           1 ,          2
26-07-2025 ,Haryana ,Hisar    , 125039 ,           7 ,          6
01-08-2025 ,Haryana ,Hisar    , 125001 ,          78 ,         66
01-08-2025 ,Haryana ,Hisar    , 125006 ,           4 ,          2
01-08-2025 ,Haryana ,Hisar    , 125037 ,           5 ,          3
30-07-2025 ,Haryana ,Hisar    , 125006 ,           2 ,          7
30-07-2025 ,Haryana ,Hisar    , 125037 ,           3 ,          4
30-07-2025 ,Haryana ,Hisar    , 125039 ,          28 ,         35
30-07-2025 ,Haryana ,Hisar    , 125044 ,          24 ,         16
31-07-2025 ,Haryana ,Hisar    , 125033 ,          81 ,         49
31-07-2025 ,Haryana ,Hisar    , 125042 ,          18 ,         10
31-07-2025 ,Haryana ,Hisar    , 125052 ,          33 ,         24
31-07-2025 ,Haryana ,Hisar    , 125113 ,           3 ,          2
02-06-2025 ,Haryana ,Hisar    , 125001 ,          35 ,        117
02-06-2025 ,Haryana ,Hisar    , 125011 ,           0 ,          1
02-06-2025 ,Haryana ,Hisar    , 125038 ,           0 ,          3
02-06-2025 ,Haryana ,Hisar    , 125055 ,           0 ,          1
02-06-2025 ,Haryana ,Hisar    , 125112 ,           4 ,         18
01-06-2025 ,Haryana ,Hisar    , 125044 ,           0 ,          4
30-05-2025 ,Haryana ,Hisar    , 125047 ,          10 ,         21
30-05-2025 ,Haryana ,Hisar    , 125121 ,          28 ,         90
03-06-2025 ,Haryana ,Hisar    , 125042 ,           2 ,         13
03-06-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
03-06-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          1
03-06-2025 ,Haryana ,Hisar    , 125121 ,          23 ,         65
26-05-2025 ,Haryana ,Hisar    , 125006 ,          14 ,         18
26-05-2025 ,Haryana ,Hisar    , 125037 ,           0 ,          2
26-05-2025 ,Haryana ,Hisar    , 125039 ,          21 ,         35
26-05-2025 ,Haryana ,Hisar    , 125044 ,           4 ,          6
26-05-2025 ,Haryana ,Hisar    , 125047 ,           2 ,         10
26-05-2025 ,Haryana ,Hisar    , 125052 ,          29 ,         45
26-05-2025 ,Haryana ,Hisar    , 125113 ,          15 ,         32
22-05-2025 ,Haryana ,Hisar    , 125001 ,          49 ,         91
22-05-2025 ,Haryana ,Hisar    , 125006 ,           1 ,          4
22-05-2025 ,Haryana ,Hisar    , 125121 ,          20 ,         34
27-05-2025 ,Haryana ,Hisar    , 125005 ,           6 ,         20
27-05-2025 ,Haryana ,Hisar    , 125006 ,           3 ,         28
27-05-2025 ,Haryana ,Hisar    , 125037 ,           4 ,          3
27-05-2025 ,Haryana ,Hisar    , 125039 ,           8 ,         38
27-05-2025 ,Haryana ,Hisar    , 125044 ,           0 ,         11
27-05-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          3
27-05-2025 ,Haryana ,Hisar    , 125113 ,          11 ,         22
28-05-2025 ,Haryana ,Hisar    , 125113 ,          15 ,         25
29-05-2025 ,Haryana ,Hisar    , 125033 ,          19 ,         43
29-05-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          1
25-05-2025 ,Haryana ,Hisar    , 125049 ,           0 ,          2
31-05-2025 ,Haryana ,Hisar    , 125006 ,           0 ,          6
31-05-2025 ,Haryana ,Hisar    , 125037 ,           1 ,          2
31-05-2025 ,Haryana ,Hisar    , 125113 ,           3 ,         13
31-05-2025 ,Haryana ,Hisar    , 125121 ,           8 ,         12
21-05-2025 ,Haryana ,Hisar    , 125042 ,           3 ,         17
21-05-2025 ,Haryana ,Hisar    , 125044 ,           2 ,          6
21-05-2025 ,Haryana ,Hisar    , 125047 ,           8 ,         18
21-05-2025 ,Haryana ,Hisar    , 125049 ,           1 ,          7
21-05-2025 ,Haryana ,Hisar    , 125050 ,           1 ,          0
20-05-2025 ,Haryana ,Hisar    , 125006 ,           5 ,          5
20-05-2025 ,Haryana ,Hisar    , 125037 ,           1 ,          6
20-05-2025 ,Haryana ,Hisar    , 125038 ,           1 ,          2
20-05-2025 ,Haryana ,Hisar    , 125042 ,           7 ,         12
20-05-2025 ,Haryana ,Hisar    , 125047 ,           4 ,         14
20-05-2025 ,Haryana ,Hisar    , 125112 ,           1 ,          5
23-05-2025 ,Haryana ,Hisar    , 125005 ,           8 ,          7
23-05-2025 ,Haryana ,Hisar    , 125033 ,          20 ,         60
23-05-2025 ,Haryana ,Hisar    , 125047 ,           6 ,         14
24-05-2025 ,Haryana ,Hisar    , 125001 ,          30 ,         76
24-05-2025 ,Haryana ,Hisar    , 125006 ,           0 ,          1
24-05-2025 ,Haryana ,Hisar    , 125039 ,           9 ,         15
24-05-2025 ,Haryana ,Hisar    , 125044 ,           4 ,          7
25-06-2025 ,Haryana ,Hisar    , 125005 ,           6 ,         14
25-06-2025 ,Haryana ,Hisar    , 125044 ,           3 ,         10
25-06-2025 ,Haryana ,Hisar    , 125047 ,           2 ,         17
24-06-2025 ,Haryana ,Hisar    , 125001 ,          57 ,         85
24-06-2025 ,Haryana ,Hisar    , 125005 ,           0 ,          3
24-06-2025 ,Haryana ,Hisar    , 125047 ,           8 ,          6
24-06-2025 ,Haryana ,Hisar    , 125048 ,           0 ,          1
24-06-2025 ,Haryana ,Hisar    , 125121 ,          17 ,         41
01-07-2025 ,Haryana ,Hisar    , 125042 ,           5 ,         14
01-07-2025 ,Haryana ,Hisar    , 125047 ,          16 ,         12
01-07-2025 ,Haryana ,Hisar    , 125052 ,          21 ,         26
01-07-2025 ,Haryana ,Hisar    , 125112 ,           6 ,          6
01-07-2025 ,Haryana ,Hisar    , 125121 ,          48 ,         47
29-06-2025 ,Haryana ,Hisar    , 125121 ,           0 ,          1
30-06-2025 ,Haryana ,Hisar    , 125033 ,          49 ,         46
30-06-2025 ,Haryana ,Hisar    , 125048 ,           1 ,          0
30-06-2025 ,Haryana ,Hisar    , 125049 ,           0 ,          6
30-06-2025 ,Haryana ,Hisar    , 125052 ,          40 ,         31
30-06-2025 ,Haryana ,Hisar    , 125112 ,           7 ,          4
11-07-2025 ,Haryana ,Hisar    , 125044 ,           7 ,          7
11-07-2025 ,Haryana ,Hisar    , 125050 ,           0 ,          1
13-08-2025 ,Haryana ,Hisar    , 125001 ,          81 ,         95
13-08-2025 ,Haryana ,Hisar    , 125049 ,           7 ,          4
13-08-2025 ,Haryana ,Hisar    , 125113 ,          39 ,         22
13-08-2025 ,Haryana ,Hisar    , 125121 ,          47 ,         38
14-08-2025 ,Haryana ,Hisar    , 125001 ,          57 ,         74
14-08-2025 ,Haryana ,Hisar    , 125005 ,           2 ,          3
14-08-2025 ,Haryana ,Hisar    , 125037 ,           0 ,          2
14-08-2025 ,Haryana ,Hisar    , 125049 ,           2 ,          0
14-08-2025 ,Haryana ,Hisar    , 125055 ,           0 ,          1
14-08-2025 ,Haryana ,Hisar    , 125121 ,          33 ,         24
17-08-2025 ,Haryana ,Hisar    , 125044 ,           3 ,          3
17-08-2025 ,Haryana ,Hisar    , 125112 ,          85 ,         38
16-08-2025 ,Haryana ,Hisar    , 125033 ,          16 ,         17
16-08-2025 ,Haryana ,Hisar    , 125039 ,           0 ,          1
16-08-2025 ,Haryana ,Hisar    , 125047 ,           4 ,          5
16-08-2025 ,Haryana ,Hisar    , 125052 ,           7 ,          3
18-08-2025 ,Haryana ,Hisar    , 125001 ,          75 ,        112
18-08-2025 ,Haryana ,Hisar    , 125033 ,          78 ,         91
18-08-2025 ,Haryana ,Hisar    , 125042 ,          20 ,         18
18-08-2025 ,Haryana ,Hisar    , 125047 ,           1 ,          4
19-08-2025 ,Haryana ,Hisar    , 125001 ,          98 ,        100
19-08-2025 ,Haryana ,Hisar    , 125039 ,          36 ,         30
19-08-2025 ,Haryana ,Hisar    , 125050 ,           1 ,          1
19-08-2025 ,Haryana ,Hisar    , 125053 ,           0 ,          1
21-08-2025 ,Haryana ,Hisar    , 125037 ,           1 ,          2
21-08-2025 ,Haryana ,Hisar    , 125039 ,          21 ,         30
21-08-2025 ,Haryana ,Hisar    , 125044 ,          22 ,         11
01-09-2025 ,Haryana ,Hisar    , 125004 ,           5 ,         11
01-09-2025 ,Haryana ,Hisar    , 125033 ,          29 ,         46
